cruise_velocity_m_s,trial,completed_duration_s,waypoints_completed,laps_completed,success,cross_track_rmse_m,altitude_rmse_m,airspeed_rmse_m_s,mean_airspeed_m_s,minimum_altitude_m,mean_throttle,mass_kg,cla,cd0,thrust_max_n,initial_speed_m_s,initial_heading_rad
2.5,9,60.0,15,3.75,0,2.9621355209043325,0.4487149262885896,2.2868895818196346,4.72351205617829,1.902045529114074,0.31093416045276373,0.06338676526046816,4.647285473614353,0.060382690645530375,0.31000871341251496,3.9854069611494864,1.4516963615488432
2.5,10,60.0,15,3.75,0,3.07626595519093,0.48536064300496584,2.5769301030156195,5.017452069455171,1.869283508987742,0.29655262050766923,0.06627358933048151,3.9902737615486155,0.052649665041493834,0.32157783887484226,4.188552246593023,1.4280565011100315
2.5,11,60.0,15,3.75,0,3.06707860401454,0.4476020378948807,2.4105846757175655,4.85257302918225,1.9139085977497676,0.35067320475563146,0.06592790622121616,4.548088603371248,0.06045684138226205,0.2898650662349152,4.103410585085613,1.4522301712184607
2.5,12,60.0,15,3.75,0,3.0130990468165773,0.4355702472331631,2.3411482335071887,4.783965327704496,1.9324759872322628,0.350752439120983,0.06527407704739453,4.6863227333968975,0.06815294053044922,0.3030470791558441,3.95091798696667,1.4170355867813895
2.5,13,60.0,15,3.75,0,2.914656844846128,0.4466342927380615,2.239208417700443,4.671461303014317,1.9128661654438557,0.29865781308985684,0.06258078308375867,4.731953134052932,0.0507171319312291,0.29305038635192376,3.9447136158850062,1.4656254103938693
2.5,14,60.0,15,3.75,0,3.084020245795562,0.44529483490399435,2.43589131607215,4.881238765224396,1.9221854418553432,0.34386732853599383,0.06492394526159549,4.2685017141274795,0.06515629612812958,0.30190902616838744,3.9624706899223114,1.4287107919669706
2.5,15,60.0,15,3.75,0,3.0759333791831915,0.44623226498986435,2.4371273210811975,4.880805486390705,1.953021394864516,0.3668643243731515,0.06680778830559155,4.5652735761584315,0.060716124154179485,0.2821920820822479,4.228529410068424,1.4492631579477007
3.0,0,60.0,15,3.75,0,3.003449862885309,0.4477954890137959,1.8546285213744977,4.776152251284643,1.8971572615224033,0.33061065256009653,0.065,4.7,0.06,0.3,4.0,1.4288992721907328
3.0,1,60.0,15,3.75,0,3.080712305140697,0.48451399199614115,1.9448923442639843,4.85990245275536,1.8901692518642799,0.2913568441065691,0.06577673839752203,4.570952355386659,0.0551469765634464,0.33000624819513635,3.9705706040793256,1.4182988268893335
3.0,2,60.0,15,3.75,0,3.090239165537923,0.44928067205753186,1.954383628352244,4.885871370518026,1.9071054219032582,0.33328403651986005,0.06428724157605824,4.1638551873761624,0.06636539174031647,0.3114338956812706,4.134814580815061,1.44120695245206
3.0,3,60.0,15,3.75,0,3.003369769642082,0.43889618741465763,1.849685804734681,4.774094741672827,1.906850102411667,0.32556801996368523,0.06268446121923109,4.336350357380637,0.05515479194800862,0.2820106664684216,4.17178330111812,1.4246835883790174
3.0,4,60.0,15,3.75,0,3.0728686000304166,0.45149432186440336,1.935939387221532,4.86347591197059,1.9068929560041912,0.3232002335569086,0.06381785595855352,4.180630719342732,0.059804869770326875,0.30111774343157194,3.8014708311273617,1.422012753510219
